codigo;descricao;estadual;chave;versao
87033390;Automoveis c/motor diesel,cm3>2500,sup.6 passageiros;12.00;C07872;23.2.A
87034000;Outros veiculos, equipados para propulsao, simultaneamente, com um motor de pistao alternativo de ignicao por centelha (faisca*) e um motor eletrico, exceto os suscetiveis de serem carregados por conexao a uma fonte externa de energia eletrica;12.00;C07872;23.2.A
87035000;Outros veiculos, equipados para propulsao, simultaneamente, com um motor de pistao de ignicao por compressao (diesel ou semidiesel) e um motor eletrico, exceto os suscetiveis de serem carregados por conexao a uma fonte externa de energia eletrica;12.00;C07872;23.2.A
87036000;Outros veiculos, equipados para propulsao, simultaneamente, com um motor de pistao alternativo de ignicao por centelha (faisca*) e um motor eletrico, suscetiveis de serem carregados por conexao a uma fonte externa de energia eletrica;12.00;C07872;23.2.A
87037000;Outros veiculos, equipados para propulsao, simultaneamente, com um motor de pistao de ignicao por compressao (diesel ou semidiesel) e um motor eletrico, suscetiveis de serem carregados por conexao a uma fonte externa de energia eletrica;12.00;C07872;23.2.A
87038000;Outros veiculos, equipados unicamente com motor eletrico para propulsao;12.00;C07872;23.2.A
87039000;Outs.automoveis de passageiros,incl.de uso misto,etc.;18.00;C07872;23.2.A
87041010;Dumpers p/transp.mercadoria>=85t,util.fora de rodovias;12.00;C07872;23.2.A
87041090;Outs.dumpers p/transp.mercadoria,util.fora de rodovias;12.00;C07872;23.2.A
87042110;Chassis c/motor diesel e cabina,p/carga<=5t;12.00;C07872;23.2.A
87042110;De camionetas, furgoes, “pick-ups” e semelhantes;12.00;C07872;23.2.A
87042120;Veic.automov.c/motor diesel/caixa bascul.p/carga<=5t;12.00;C07872;23.2.A
87042120;De camionetas, furgoes, “pick-ups” e semelhantes;12.00;C07872;23.2.A
87042130;Veic.automov.frigorif.etc.c/motor diesel,carga<=5t;12.00;C07872;23.2.A
87042130;De camionetas, furgoes, “pick-ups” e semelhantes;12.00;C07872;23.2.A
87042190;Outs.veiculos automoveis c/motor diesel,p/carga<=5t;12.00;C07872;23.2.A
87042190;De camionetas, furgoes, “pick-ups” e semelhantes;12.00;C07872;23.2.A
87042190;Carro-forte para transporte de valores;12.00;C07872;23.2.A
87042210;Chassis c/motor diesel e cabina,5t<carga<=20t;12.00;C07872;23.2.A
87042220;Veic.automov.c/motor diesel/caixa bascul.5t<carga<=20t;18.00;C07872;23.2.A
87042230;Veic.automov.frigorif.etc.c/motor diesel,5t<carga<=20t;18.00;C07872;23.2.A
87042290;Outs.veiculos automoveis c/motor diesel,5t<carga<=20t;18.00;C07872;23.2.A
87042310;Chassis c/motor diesel e cabina,carga>20t;12.00;C07872;23.2.A
87042320;Veic.automov.c/motor diesel/caixa bascul.carga>20t;18.00;C07872;23.2.A
87042330;Veic.automov.frigorif.etc.c/motor diesel,carga>20t;18.00;C07872;23.2.A
87042340;Veiculos de chassis articulado, para o transporte de troncos (forwarder), com grua incorporada, de potencia maxima igual ou superior a 126 kW (170 HP);18.00;C07872;23.2.A
87042390;Outs.veiculos automoveis c/motor diesel,carga>20t;18.00;C07872;23.2.A
87042390;Veiculo automovel para transporte de toras de madeira, denominado comercialmente “trator florestal” e, tecnicamente, “forwarder”;18.00;C07872;23.2.A
87043110;Chassis c/motor explosao e cabina,carga<=5t;12.00;C07872;23.2.A
87043110;De caminhao;12.00;C07872;23.2.A
87043120;Veic.automov.c/motor explosao/caixa bascul.carga<=5t;12.00;C07872;23.2.A
87043120;Caminhao;12.00;C07872;23.2.A
87043130;Veic.automov.frigorif.etc.c/motor explosao,carga<=5t;12.00;C07872;23.2.A
87043130;Caminhao;12.00;C07872;23.2.A
87043190;Outs.veiculos automoveis c/motor explosao,carga<=5t;12.00;C07872;23.2.A
87043190;Caminhao;12.00;C07872;23.2.A
87043210;Chassis c/motor explosao e cabina,carga>5t;12.00;C07872;23.2.A
87043220;Veic.automov.c/motor explosao/caixa bascul. carga>5t;18.00;C07872;23.2.A
87043230;Veic.automov.frigorif.etc.c/motor explosao, carga>5t;18.00;C07872;23.2.A
87043290;Outs.veiculos automoveis c/motor explosao, carga>5t;12.00;C07872;23.2.A
87044100;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Veiculos automoveis para transporte de mercadorias De peso em carga maxima bruto nao superior a 5 toneladas;12.00;C07872;23.2.A
87044100; chassis com motor e cabina de furgoes pick ups camionetas e semelhantes;12.00;C07872;23.2.A
87044100; Furgoes pick ups camionetas e semelhantes com caixa basculante ou frigorificos ou isotermicos;12.00;C07872;23.2.A
87044100;Outros furgoes pick ups camionetas e semelhantes;12.00;C07872;23.2.A
87044100; carro forte para transporte de valores;12.00;C07872;23.2.A
87044200;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Veiculos automoveis para transporte de mercadorias De peso em carga maxima bruto superior a 5 toneladas mas nao superior a 20 toneladas;18.00;C07872;23.2.A
87044300;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Veiculos automoveis para transporte de mercadorias De peso em carga maxima bruto superior a 20 toneladas;18.00;C07872;23.2.A
87044300;Veiculo automovel para transporte de toras de madeira denominado comercialmente trator florestal e tecnicamente forwarder;18.00;C07872;23.2.A
87045100;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Veiculos automoveis para transporte de mercadorias De peso em carga maxima bruto nao superior a 5 toneladas;12.00;C07872;23.2.A
87045100;Chassis com motor e cabina exceto de caminhao;12.00;C07872;23.2.A
87045100;Com caixa basculante ou frigorificos ou isotermicos exceto caminhoes;12.00;C07872;23.2.A
87045100;Caminhoes inclusive com caixa basculante ou frigorificos ou isotermicos chassis de caminhao com motor e cabina;12.00;C07872;23.2.A
87045200;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Veiculos automoveis para transporte de mercadorias De peso em carga maxima bruto superior a 5 toneladas;18.00;C07872;23.2.A
87046000;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Veiculos automoveis para transporte de mercadorias outros unicamente com motor eletrico para propulsao;18.00;C07872;23.2.A
87049000;Outs.veiculos automoveis p/transporte de mercadorias;12.00;C07872;23.2.A
87051020;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Veiculos automoveis para usos especiais por exemplo auto socorros caminhoes guindastes veiculos de combate a incendio caminhoes betoneiras veiculos para varrer veicu;12.00;C07872;23.2.A
87051030;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Veiculos automoveis para usos especiais por exemplo auto socorros caminhoes guindastes veiculos de combate a incendio caminhoes betoneiras veiculos para varrer veicu;12.00;C07872;23.2.A
87051090;Outros caminhoes-guindastes;12.00;C07872;23.2.A
87052000;Torres (derricks) automoveis,p/sondagem/ perfuracao;12.00;C07872;23.2.A
87053000;Veiculos automoveis de combate a incendios;18.00;C07872;23.2.A
87054000;Caminhoes-betoneiras;18.00;C07872;23.2.A
87059010;Caminhoes p/ determinacao de parametros fisicos caracteristicos (perfilagem) de pocos petroliferos;18.00;C07872;23.2.A
87059090;Outros veiculos automoveis p/usos especiais;18.00;C07872;23.2.A
87060010;Chassis c/motor p/veic.automov.transporte>=10 pessoas;12.00;C07872;23.2.A
87060010;De veiculos dos ex 01 e 02 dos codigos 8702.10.00 e 8702.90.90;12.00;C07872;23.2.A
87060020;Chassis c/motor p/tratores e dumpers,exc. rodoviarios;18.00;C07872;23.2.A
87060090;Outs.chassis c/motor p/automoveis de passag/ mercadorias;18.00;C07872;23.2.A
87060090;De caminhoes;18.00;C07872;23.2.A
87071000;Carrocarias p/automoveis de passageiros,incl. as cabinas;18.00;C07872;23.2.A
87079010;Carrocarias p/tratores e dumpers,incl.as cabinas;18.00;C07872;23.2.A
87079090;Carrocarias p/veic.automov.transp>=10pessoas ou p/carga;12.00;C07872;23.2.A
87079090;De veiculos dos ex 01 e 02 dos codigos 8702.10.00 e 8702.90.90;12.00;C07872;23.2.A
87081000;Para-choques e suas partes p/veiculos automoveis;18.00;C07872;23.2.A
87082100;Cintos de seguranca p/veiculos automoveis;18.00;C07872;23.2.A
87082200;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Partes e acessorios dos veiculos automoveis das posicoes 87 01 a 87 05 Para brisas vidros traseiros e outros vidros especificados na nota de subposicao 1 do presente;18.00;C07872;23.2.A
87082911;Para-lamas p/tratores e dumpers,exc. rodoviarios;18.00;C07872;23.2.A
87082912;Grades de radiadores p/tratores e dumpers,exc. rodov.;18.00;C07872;23.2.A
87082913;Portas p/tratores e dumpers,exc.rodoviarios;18.00;C07872;23.2.A
87082914;Paineis de instrumentos p/tratores e dumpers exc.rodov;18.00;C07872;23.2.A
87082919;Outs.partes e acess.de carrocarias p/tratores/ dumpers;18.00;C07872;23.2.A
87082991;Para-lamas p/veiculos automoveis;18.00;C07872;23.2.A
87082992;Grades de radiadores p/veiculos automoveis;18.00;C07872;23.2.A
87082993;Portas p/veiculos automoveis;18.00;C07872;23.2.A
87082994;Paineis de instrumentos p/veiculos automoveis;18.00;C07872;23.2.A
87082995;Geradores de gas para acionar retratores de cintos de seguranca;18.00;C07872;23.2.A
87082999;Outs.partes e acess.de carrocarias p/veic.automoveis;18.00;C07872;23.2.A
87083011;Guarnicoes de freios,montadas,p/tratores e dumpers;18.00;C07872;23.2.A
87083019;Guarnicoes de freios,montadas,p/veiculos automoveis;18.00;C07872;23.2.A
87083090;Outs.freios e suas partes,p/tratores/veic. automoveis;18.00;C07872;23.2.A
87084011;Caixas de marchas servo-assistidas, proprias para torques de entrada superiores ou iguais a 750nm;18.00;C07872;23.2.A
87084019;Outras (caixas de marchas p/tratores e dumpers, exc. rodoviario);18.00;C07872;23.2.A
87084080;Caixas de marchas p/veiculos automoveis;18.00;C07872;23.2.A
87084090;Pecas para caixas de marchas p/veiculos automoveis;18.00;C07872;23.2.A
87085011;Eixos de transmissao c/diferenc.p/dumpers, carga>=14t;18.00;C07872;23.2.A
87085012;Outs.eixos e suas partes,p/tratores/dumpers, exc.rodov;18.00;C07872;23.2.A
87085019;Outs.eixos e suas partes;18.00;C07872;23.2.A
87085080;Eixos de transmissao c/diferencial p/veic. automoveis;18.00;C07872;23.2.A
87085091;Partes de eixos nao motores para dumpers, tratores e veiculos automoveis;18.00;C07872;23.2.A
87085099;Partes e acess.de outros eixos p/tratores e veiculos automoveis;18.00;C07872;23.2.A
87087010;Rodas de eixos propulsor.e partes,p/tratores/ dumpers/veiculos automoveis;18.00;C07872;23.2.A
87087090;Outs.rodas,suas partes e acess.p/veiculos automoveis;18.00;C07872;23.2.A
87088000;Sistemas de suspensao e suas partes (incluidos os amortecedores de suspensao);18.00;C07872;23.2.A
87088000;Amortecedores de suspensao de veiculos das posicoes 87.02, 87.04 exceto a subposicao 8704.10 e 87.05 e da subposicao 8701.20;18.00;C07872;23.2.A
87088000;Outros amortecedores de suspensao;18.00;C07872;23.2.A
87089100;Radiadores p/tratores e veiculos automoveis;18.00;C07872;23.2.A
87089200;Silenciosos e tubos de escape p/tratores/veic. automov.;18.00;C07872;23.2.A
87089200;De veiculos das posicoes 87.01, 87.02, 87.04 e 87.05 exceto partes ;18.00;C07872;23.2.A
87089200;Partes;18.00;C07872;23.2.A
87089300;Embreagens e suas partes p/tratores/veiculos automoveis;18.00;C07872;23.2.A
87089300;De veiculos das posicoes 87.01, 87.02, 87.04 e 87.05;18.00;C07872;23.2.A
87089411;Volantes de direcao p/tratores/dumpers, exc rodoviarios;18.00;C07872;23.2.A
87089412;Barras de direcao p/tratores/dumpers, exc.rodoviarios;18.00;C07872;23.2.A
87089413;Caixas de direcao p/tratores/dumpers, exc.rodoviarios;18.00;C07872;23.2.A
87089481;Volantes de direcao p/veiculos automoveis;18.00;C07872;23.2.A
87089482;Barras de direcao p/veiculos automoveis;18.00;C07872;23.2.A
87089483;Caixas de direcao p/veiculos automoveis;18.00;C07872;23.2.A
87089490;Pecas para volantes, barras e caixas de direcao p/veiculos automoveis;18.00;C07872;23.2.A
87089510;Bolsas inflaveis de seguranca com sistema de insuflacao (“airbags);18.00;C07872;23.2.A
87089521;Bolsas inflaveis para airbags;18.00;C07872;23.2.A
87089522;Sistema de insuflacao;18.00;C07872;23.2.A
87089529;Outras partes para bolsas inflaveis de seguranca com sistema de insuflacao (“airbags);18.00;C07872;23.2.A
87089910;Dispositivos para comando de acelerador, freio, embreagem, direcao ou caixa de marchas mesmo os de adaptacao dos preexistentes, do tipo dos utilizados por pessoas incapacitadas;18.00;C07872;23.2.A
87089990;Outs.partes e acess.p/tratores e veiculos automoveis;18.00;C07872;23.2.A
87091100;Veiculos automov.eletr.s/disp.elev.util.em fabricas,etc;12.00;C07872;23.2.A
87091900;Outs.veiculos automov.s/disp.elev.util.em fabricas,etc.;12.00;C07872;23.2.A
87099000;Partes de veic.automov.s/disp.elev.util.em fabricas,etc;18.00;C07872;23.2.A
87100000;Veiculos e carros blindados de combate e suas partes;18.00;C07872;23.2.A
87111000;Motocicletas,etc.c/motor pistao alternat.cil<=50cm3;12.00;C07872;23.2.A
87112010;Motocicletas c/motor pistao alternat.50cm3<cil<=125cm3;12.00;C07872;23.2.A
87112020;Motocicletas c/motor pistao alternat.125cm3<cil<=250cm3;25.00;C07872;23.2.A
87112090;Outs.ciclos c/motor pistao alternat.50cm3<cil<=250cm3;12.00;C07872;23.2.A
87113000;Motocicletas,etc.c/motor pistao alternat.250<c<=500cm3;25.00;C07872;23.2.A
87114000;Motocicletas,etc.c/motor pistao alternat.500<c<=800cm3;25.00;C07872;23.2.A
87115000;Motocicletas,etc.c/motor pistao alternat.cil>800cm3;12.00;C07872;23.2.A
87116000;Com motor eletrico para propulsao;12.00;C07872;23.2.A
87119000;Outs.motocicletas/ciclos c/motor auxil.carros laterais;12.00;C07872;23.2.A
87120010;Bicicletas sem motor;18.00;C07872;23.2.A
87120010; Bicicletas com cambio;18.00;C07872;23.2.A
87120090;Outros ciclos sem motor,incl.triciclos;18.00;C07872;23.2.A
87131000;Cadeiras de rodas,etc.sem mecanismo de propulsao;18.00;C07872;23.2.A
87139000;Outs.cadeiras de rodas e outs.veiculos p/invalidos;18.00;C07872;23.2.A
87141000;Partes e acess.p/motocicletas incl. ciclomotores;18.00;C07872;23.2.A
87141000; Pecas plasticas moldadas por injecao;18.00;C07872;23.2.A
87142000;Partes e acess.p/cadeiras de rodas/outs.veic.p/invalido;18.00;C07872;23.2.A
87149100;Quadros,garfos e suas partes p/bicicletas e outs.ciclos;18.00;C07872;23.2.A
87149200;Aros e raios para bicicletas e outs.ciclos;18.00;C07872;23.2.A
87149311;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Partes e acessorios dos veiculos das posicoes 87 11 a 87 13 Sem rosca para pinhoes do tipo cassete;18.00;C07872;23.2.A
87149319;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Partes e acessorios dos veiculos das posicoes 87 11 a 87 13 outros;18.00;C07872;23.2.A
87149320;Outs.pinhoes de rodas livres p/bicibletas,etc.;18.00;C07872;23.2.A
87149410;Cubos de freios p/bicicletas e outs.ciclos;18.00;C07872;23.2.A
87149490;Outs.freios e suas partes p/bicicletas e outs.ciclos;18.00;C07872;23.2.A
87149500;Selins de bicicletas e outs.ciclos;18.00;C07872;23.2.A
87149611;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Partes e acessorios dos veiculos das posicoes 87 11 a 87 13 Pedaleiros com pedivelas de peca unica monobloco ;18.00;C07872;23.2.A
87149612;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Partes e acessorios dos veiculos das posicoes 87 11 a 87 13 Pedivelas de peca unica monobloco ;18.00;C07872;23.2.A
87149619;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Partes e acessorios dos veiculos das posicoes 87 11 a 87 13 outros;18.00;C07872;23.2.A
87149690;Veiculos automoveis tratores ciclos e outros veiculos terrestres suas partes e acessorios Partes e acessorios dos veiculos das posicoes 87 11 a 87 13 outros;18.00;C07872;23.2.A
87149910;Cambio de velocidades;18.00;C07872;23.2.A
